Date,Open,High,Low,Close,Adj Close,Volume
2024-08-23,171.75999450683594,174.6199951171875,170.6300048828125,173.5,169.76905822753906,6823600
2024-08-26,171.97000122070312,172.3800048828125,168.52999877929688,169.49000549316406,165.8452911376953,7437600
2024-08-27,169.1699981689453,174.44000244140625,168.27000427246094,173.92999267578125,170.18980407714844,6498800
2024-08-28,174.3800048828125,175.72000122070312,169.6300048828125,171.85000610351562,168.15455627441406,6534600
2024-08-29,173.4199981689453,176.36000061035156,168.92999267578125,169.49000549316406,165.8452911376953,12514200
2024-08-30,172.2899932861328,175.4600067138672,170.8000030517578,175.3000030517578,171.53036499023438,11110800
2024-09-03,171.88999938964844,172.16000366210938,162.0,163.24000549316406,159.7296905517578,11620300
2024-09-04,163.0,168.24000549316406,162.6300048828125,165.3300018310547,161.77474975585938,6737000
2024-09-05,163.0800018310547,165.8000030517578,161.85000610351562,163.6999969482422,161.00758361816406,5600000
2024-09-06,162.74000549316406,163.19000244140625,157.1300048828125,158.19000244140625,155.58822631835938,10703000
2024-09-09,161.08999633789062,162.3699951171875,158.57000732421875,160.77000427246094,158.1257781982422,7494900
2024-09-10,160.0,162.05999755859375,157.67999267578125,161.67999267578125,159.02081298828125,7918100
2024-09-11,162.36000061035156,166.89999389648438,159.25,166.55999755859375,163.82054138183594,8275400
2024-09-12,165.8800048828125,166.30999755859375,162.89999389648438,164.97999572753906,162.2665252685547,6045600
2024-09-13,165.80999755859375,168.3000030517578,165.44000244140625,167.72999572753906,164.9713134765625,4049900
2024-09-16,164.92999267578125,167.33999633789062,163.7899932861328,166.61000061035156,163.86972045898438,6510000
2024-09-17,168.8800048828125,169.5,166.0800018310547,168.6999969482422,165.92535400390625,5828000
2024-09-18,169.52000427246094,172.4199981689453,167.6999969482422,168.3000030517578,165.5319366455078,5877600
2024-09-19,174.4199981689453,176.8000030517578,172.49000549316406,173.9199981689453,171.05947875976562,10900000
2024-09-20,172.69000244140625,173.07000732421875,164.3000030517578,168.9199981689453,166.1417236328125,27546400
2024-09-23,168.4199981689453,169.97999572753906,165.35000610351562,165.9600067138672,163.2304229736328,9810000
2024-09-24,167.4199981689453,169.36000061035156,165.97999572753906,166.9499969482422,164.20413208007812,9666800
2024-09-25,166.27999877929688,168.58999633789062,165.75999450683594,168.27000427246094,165.50242614746094,5095500
2024-09-26,174.91000366210938,175.75,166.77999877929688,172.66000366210938,169.82022094726562,8475000
2024-09-27,173.0,173.4499969482422,169.8300018310547,170.1300048828125,167.3318328857422,5880700
2024-09-30,171.3699951171875,172.22999572753906,167.75,170.0500030517578,167.25314331054688,8099700
2024-10-01,169.8000030517578,170.2899932861328,164.0800018310547,165.77999877929688,163.0533905029297,8277600
2024-10-02,166.14999389648438,169.75,165.14999389648438,168.32000732421875,165.55160522460938,4484600
2024-10-03,165.9499969482422,169.52999877929688,165.66000366210938,168.9199981689453,166.1417236328125,6260200
2024-10-04,172.5500030517578,172.8000030517578,166.47999572753906,168.89999389648438,166.12205505371094,6586500
2024-10-07,167.63999938964844,168.72000122070312,165.74000549316406,166.94000244140625,164.1942901611328,4359300
2024-10-08,164.86000061035156,167.72000122070312,163.66000366210938,166.33999633789062,163.6041717529297,7843500
2024-10-09,165.9499969482422,170.3000030517578,164.6699981689453,170.22000122070312,167.4203338623047,5486500
2024-10-10,167.22999572753906,168.75,165.3300018310547,168.52000427246094,165.74830627441406,5048000
2024-10-11,168.0,170.42999267578125,166.8699951171875,169.97999572753906,167.18429565429688,3801400
2024-10-14,171.33999633789062,178.8699951171875,170.89999389648438,178.0399932861328,175.11170959472656,9933600
2024-10-15,177.22000122070312,179.8300018310547,172.75,174.08999633789062,171.22669982910156,12910400
2024-10-16,174.6199951171875,174.6699981689453,170.22000122070312,171.47999572753906,168.6596221923828,6495700
2024-10-17,175.6199951171875,175.6199951171875,171.02000427246094,171.10000610351562,168.285888671875,6093200
2024-10-18,172.11000061035156,172.5800018310547,169.4199981689453,170.9199981689453,168.1088409423828,6432700
2024-10-21,169.63999938964844,170.1699981689453,166.07000732421875,169.00999450683594,166.23023986816406,7297700
2024-10-22,169.00999450683594,173.47999572753906,168.22999572753906,173.17999267578125,170.3316650390625,7313000
2024-10-23,169.33999633789062,172.63999938964844,164.3000030517578,166.60000610351562,163.8599090576172,9788200
2024-10-24,166.61000061035156,168.94000244140625,165.52999877929688,168.10000610351562,165.33522033691406,4933400
2024-10-25,170.27999877929688,173.17999267578125,169.80999755859375,170.27000427246094,167.4695281982422,5496600
2024-10-28,169.4199981689453,173.14999389648438,169.3699951171875,172.22000122070312,169.387451171875,5024600
2024-10-29,172.1999969482422,176.57000732421875,171.25999450683594,176.0,173.1052703857422,6427700
2024-10-30,169.9199981689453,171.74000549316406,167.52999877929688,167.6199951171875,164.8631134033203,8819700
2024-10-31,167.6199951171875,167.77999877929688,162.0800018310547,162.77000427246094,160.0928955078125,10261200
2024-11-01,163.0800018310547,166.0800018310547,162.77000427246094,165.27000427246094,162.5517578125,6498100
2024-11-04,165.05999755859375,167.5,163.63999938964844,165.17999267578125,162.46322631835938,4949800
2024-11-05,165.0,167.58999633789062,164.25,165.91000366210938,163.1812286376953,5373200
2024-11-06,169.25,178.4499969482422,168.6699981689453,172.99000549316406,170.14480590820312,17661900
2024-11-07,180.27000427246094,182.10000610351562,171.6300048828125,172.91000366210938,170.06610107421875,23586300
2024-11-08,172.08999633789062,173.49000549316406,168.75,170.91000366210938,168.09901428222656,10736600
2024-11-11,170.0,170.7899932861328,166.08999633789062,168.2899932861328,165.5220947265625,7829500
2024-11-12,167.0500030517578,167.3300018310547,161.86000061035156,163.41000366210938,160.72235107421875,8483300
2024-11-13,162.7899932861328,162.94000244140625,159.75,160.4199981689453,157.78152465820312,7921700
2024-11-14,162.9499969482422,164.91000366210938,161.8699951171875,163.97000122070312,161.2731475830078,7012600
2024-11-15,163.0,164.3300018310547,159.60000610351562,160.5,157.86021423339844,9737000
2024-11-18,162.60000610351562,165.13999938964844,162.0,164.5,161.79441833496094,7816800
2024-11-19,164.02999877929688,166.22999572753906,162.64999389648438,164.7100067138672,162.00096130371094,6176800
2024-11-20,164.0,164.1999969482422,152.9499969482422,154.27000427246094,151.73269653320312,14483000
2024-11-21,155.16000366210938,156.94000244140625,153.58999633789062,155.4600067138672,152.90310668945312,10685800
2024-11-22,154.7899932861328,156.8800048828125,153.72999572753906,156.7899932861328,154.2112274169922,5709300
2024-11-25,158.94000244140625,159.64999389648438,157.22000122070312,158.82000732421875,156.20785522460938,9189800
2024-11-26,159.75,161.47000122070312,156.08999633789062,156.92999267578125,154.3489227294922,9489900
2024-11-27,156.92999267578125,157.64999389648438,154.4600067138672,156.39999389648438,153.82763671875,6337900
2024-11-29,158.11000061035156,161.52000427246094,157.75,158.52999877929688,155.922607421875,6112000
2024-12-02,158.3800048828125,163.3699951171875,158.3800048828125,163.02999877929688,160.3485870361328,9812700
2024-12-03,161.5,163.86000061035156,161.32000732421875,162.5800018310547,159.90602111816406,6961400
2024-12-04,164.47999572753906,165.0,162.24000549316406,163.33999633789062,160.6535186767578,6721600
2024-12-05,162.58999633789062,164.4499969482422,159.92999267578125,160.38999938964844,158.57723999023438,7279800
2024-12-06,160.38999938964844,160.38999938964844,157.24000549316406,159.50999450683594,157.70718383789062,9918400
2024-12-09,157.47999572753906,162.92999267578125,157.47000122070312,160.74000549316406,158.9232940673828,9481200
2024-12-10,160.77000427246094,161.49000549316406,156.0399932861328,156.4600067138672,154.691650390625,8683600
2024-12-11,157.2899932861328,160.4600067138672,156.97000122070312,159.8300018310547,158.02357482910156,7081800
2024-12-12,158.6699981689453,159.4600067138672,156.9199981689453,158.24000549316406,156.4515380859375,5796100
2024-12-13,158.24000549316406,159.67999267578125,156.6199951171875,158.52999877929688,156.73825073242188,8886700
2024-12-16,158.16000366210938,158.7100067138672,154.02000427246094,157.88999938964844,156.10549926757812,9951100
2024-12-17,156.49000549316406,159.97999572753906,156.49000549316406,157.9199981689453,156.13514709472656,7187400
2024-12-18,158.25,161.16000366210938,152.32000732421875,153.0500030517578,151.32020568847656,10295200
2024-12-19,154.02999877929688,155.47000122070312,150.05999755859375,150.39999389648438,148.7001495361328,8414800
2024-12-20,149.5800018310547,154.57000732421875,149.42999267578125,152.88999938964844,151.16200256347656,17347100
2024-12-23,155.66000366210938,158.69000244140625,154.5500030517578,158.24000549316406,156.4515380859375,8863200
2024-12-24,158.63999938964844,159.39999389648438,157.5399932861328,159.36000061035156,157.5588836669922,2839600
2024-12-26,157.39999389648438,159.55999755859375,157.35000610351562,158.52999877929688,156.73825073242188,3846900
2024-12-27,157.19000244140625,157.75,155.52000427246094,157.24000549316406,155.4628448486328,7232500
2024-12-30,155.22999572753906,156.1300048828125,153.8000030517578,154.5800018310547,152.83290100097656,5356000
2024-12-31,154.72000122070312,155.83999633789062,153.2100067138672,153.6199951171875,151.88375854492188,4423300
2025-01-02,155.00999450683594,157.50999450683594,152.7899932861328,153.63999938964844,151.90353393554688,5009100
2025-01-03,155.4199981689453,158.44000244140625,154.49000549316406,157.8300018310547,156.04617309570312,5885800
2025-01-06,159.3300018310547,165.6699981689453,159.3300018310547,159.85000610351562,158.04335021972656,9599800
2025-01-07,162.0,163.4499969482422,159.25,160.52000427246094,158.70578002929688,7666000
2025-01-08,160.0500030517578,160.19000244140625,156.94000244140625,159.0800018310547,157.28204345703125,7731900
2025-01-10,157.6999969482422,158.27999877929688,155.5500030517578,156.97999572753906,155.20578002929688,6236800
2025-01-13,155.22000122070312,157.3699951171875,154.8000030517578,157.1300048828125,155.3540802001953,5714700
2025-01-14,160.13999938964844,161.00999450683594,156.55999755859375,159.52999877929688,157.72695922851562,6476500
2025-01-15,162.10000610351562,165.4499969482422,162.08999633789062,164.41000366210938,162.5518035888672,9284000
2025-01-16,165.35000610351562,165.83999633789062,161.27999877929688,161.42999267578125,159.60548400878906,7188900
2025-01-17,165.3800048828125,165.61000061035156,163.10000610351562,164.55999755859375,162.70010375976562,8097500
2025-01-21,166.0,168.67999267578125,165.35000610351562,167.27000427246094,165.37948608398438,7380500
2025-01-22,168.32000732421875,172.08999633789062,168.19000244140625,170.24000549316406,168.31591796875,7281700
2025-01-23,170.3800048828125,174.3800048828125,169.3800048828125,174.36000061035156,172.38934326171875,7172300
2025-01-24,175.10000610351562,175.1999969482422,171.94000244140625,172.11000061035156,170.16477966308594,5825800
2025-01-27,172.10000610351562,172.1999969482422,167.27999877929688,171.17999267578125,169.2452850341797,15632600
2025-01-28,170.22000122070312,173.49000549316406,169.80999755859375,171.5500030517578,169.61109924316406,8720200
2025-01-29,171.5500030517578,173.49000549316406,170.22000122070312,171.7100067138672,169.76930236816406,5118900
2025-01-30,172.33999633789062,173.5399932861328,170.97000122070312,171.92999267578125,169.98680114746094,6010600
2025-01-31,172.50999450683594,176.7899932861328,172.2899932861328,172.92999267578125,170.97549438476562,7809000
2025-02-03,168.8800048828125,172.5800018310547,168.05999755859375,170.24000549316406,168.31591796875,7447100
2025-02-04,168.5,173.7899932861328,168.5,173.0399932861328,171.08425903320312,5457900
2025-02-05,173.0,177.0,169.89999389648438,175.86000061035156,173.8723907470703,15197800
2025-02-06,167.83999633789062,169.49000549316406,165.39999389648438,169.32000732421875,167.40631103515625,16293500
2025-02-07,169.8300018310547,171.3000030517578,166.05999755859375,167.9600067138672,166.06167602539062,7841700
2025-02-10,169.72999572753906,171.8000030517578,169.0,171.36000061035156,169.4232635498047,6237700
2025-02-11,169.64999389648438,172.6999969482422,169.11000061035156,171.99000549316406,170.046142578125,6588100
2025-02-12,169.5500030517578,170.92999267578125,168.24000549316406,170.2899932861328,168.36532592773438,5505700
2025-02-13,170.19000244140625,172.36000061035156,169.47000122070312,172.14999389648438,170.20433044433594,6362200
2025-02-14,172.60000610351562,172.82000732421875,171.0399932861328,172.22999572753906,170.28341674804688,4691300
2025-02-18,173.25999450683594,173.72000122070312,171.24000549316406,173.63999938964844,171.67747497558594,7292600
2025-02-19,173.99000549316406,176.5,173.35000610351562,175.22000122070312,173.2396240234375,6849600
2025-02-20,176.0,176.38999938964844,172.89999389648438,173.6999969482422,171.73680114746094,6316400
2025-02-21,174.97999572753906,175.42999267578125,165.2100067138672,165.42999267578125,163.5602569580078,12531900
2025-02-24,165.91000366210938,166.58999633789062,160.99000549316406,161.10000610351562,159.2792205810547,9827800
2025-02-25,161.66000366210938,163.3300018310547,159.44000244140625,161.22000122070312,159.39785766601562,8244900
2025-02-26,161.8300018310547,164.13999938964844,160.92999267578125,162.10000610351562,160.26791381835938,9161900
2025-02-27,162.33999633789062,163.25,154.10000610351562,154.44000244140625,152.69448852539062,10807200
2025-02-28,155.10000610351562,157.30999755859375,153.39999389648438,157.1699981689453,155.3936309814453,10149500
2025-03-03,158.99000549316406,160.0800018310547,152.52000427246094,153.6199951171875,151.88375854492188,9601900
2025-03-04,155.27000427246094,157.1999969482422,151.35000610351562,154.4600067138672,152.71426391601562,8956800
2025-03-05,155.0399932861328,159.14999389648438,153.02999877929688,158.49000549316406,156.69871520996094,6786900
2025-03-06,154.11000061035156,157.8800048828125,154.08999633789062,156.0399932861328,155.10826110839844,7808100
2025-03-07,155.22000122070312,161.82000732421875,155.22000122070312,161.22000122070312,160.25733947753906,8727600
2025-03-10,157.35000610351562,159.25999450683594,152.61000061035156,154.97999572753906,154.05459594726562,10139900
2025-03-11,154.85000610351562,156.22999572753906,150.86000061035156,153.10000610351562,152.18582153320312,8692900
2025-03-12,154.2100067138672,155.86000061035156,151.9199981689453,152.8000030517578,151.8876190185547,7117400
2025-03-13,152.60000610351562,155.6300048828125,150.4199981689453,151.94000244140625,151.03274536132812,5861700
2025-03-14,153.55999755859375,156.9499969482422,153.5399932861328,156.5800018310547,155.64503479003906,5309400
2025-03-17,155.60000610351562,158.72000122070312,155.44000244140625,157.9499969482422,157.00685119628906,5781000
2025-03-18,157.9499969482422,159.72999572753906,155.9199981689453,156.2899932861328,155.3567657470703,6898400
2025-03-19,156.42999267578125,160.50999450683594,155.05999755859375,158.25999450683594,157.31500244140625,5871000
2025-03-20,158.0,159.1199951171875,156.52000427246094,157.9499969482422,157.00685119628906,5089300
2025-03-21,154.97999572753906,157.4199981689453,153.55999755859375,156.82000732421875,155.8836212158203,10949300
2025-03-24,160.0,161.0,158.8000030517578,160.0800018310547,159.1241455078125,6033400
2025-03-25,159.8800048828125,161.47000122070312,159.4199981689453,160.14999389648438,159.19371032714844,3978200
2025-03-26,159.4499969482422,160.80999755859375,156.85000610351562,158.38999938964844,157.44422912597656,5960300
2025-03-27,158.2100067138672,159.25,155.75,157.97000122070312,157.02674865722656,6102000
2025-03-28,156.9199981689453,157.63999938964844,151.55999755859375,152.72000122070312,151.80809020996094,8918000
2025-03-31,150.80999755859375,153.85000610351562,147.8800048828125,153.61000061035156,152.69277954101562,8613600
2025-04-01,152.38999938964844,153.32000732421875,150.25999450683594,153.0500030517578,152.13612365722656,5708900
2025-04-02,150.7899932861328,155.4600067138672,150.3699951171875,154.0800018310547,153.15997314453125,5377200
2025-04-03,147.0,147.39999389648438,138.55999755859375,139.4199981689453,138.58750915527344,16465000
2025-04-07,124.58999633789062,137.1999969482422,120.80000305175781,129.72000122070312,128.94541931152344,17938300
2025-04-09,125.16000366210938,144.86000061035156,124.19000244140625,143.58999633789062,142.73260498046875,21242600
2025-04-10,137.00999450683594,139.05999755859375,129.2899932861328,134.39999389648438,133.59747314453125,14898800
2025-04-11,134.0,140.64999389648438,131.11000061035156,139.25,138.41851806640625,10955300
2025-04-14,142.75,143.11000061035156,136.8300018310547,139.19000244140625,138.35888671875,6930300
2025-04-15,139.4600067138672,140.83999633789062,138.02999877929688,138.60000610351562,137.77239990234375,6346800
2025-04-16,133.67999267578125,137.30999755859375,131.7899932861328,135.74000549316406,134.9294891357422,10417200
2025-04-17,137.3800048828125,138.14999389648438,135.7100067138672,136.66000366210938,135.843994140625,7093100
2025-04-21,134.72999572753906,136.5500030517578,133.36000061035156,136.13999938964844,135.32708740234375,8128300
2025-04-22,136.75,139.10000610351562,136.49000549316406,138.74000549316406,137.9115753173828,8228000
2025-04-23,142.5800018310547,143.8800048828125,139.77999877929688,140.4600067138672,139.62130737304688,9073500
2025-04-24,142.77999877929688,147.82000732421875,141.99000549316406,147.2100067138672,146.33099365234375,8810600
2025-04-25,146.0800018310547,149.1999969482422,146.0800018310547,148.55999755859375,147.6729278564453,5145600
2025-04-28,148.17999267578125,149.3000030517578,145.44000244140625,147.6199951171875,146.73854064941406,5743500
2025-04-29,146.66000366210938,148.25999450683594,145.52000427246094,146.8800048828125,146.00296020507812,6692000
2025-04-30,145.1999969482422,148.85000610351562,143.8800048828125,148.4600067138672,147.5735321044922,10851900
2025-05-01,138.7899932861328,138.9600067138672,134.8699951171875,135.2100067138672,134.40264892578125,22836600
2025-05-02,137.85000610351562,141.41000366210938,137.2899932861328,139.80999755859375,138.9751739501953,13185600
2025-05-05,138.3000030517578,140.77000427246094,138.2899932861328,139.44000244140625,138.60739135742188,7165300
2025-05-06,137.82000732421875,140.8000030517578,137.4600067138672,139.89999389648438,139.06463623046875,6957900
2025-05-07,140.3800048828125,144.6999969482422,140.25,144.3000030517578,143.43836975097656,10196400
2025-05-08,145.63999938964844,147.5,143.88999938964844,145.10000610351562,144.2335968017578,8489100
2025-05-09,145.66000366210938,146.97999572753906,144.60000610351562,145.17999267578125,144.3131103515625,6217100
2025-05-12,154.0800018310547,154.36000061035156,149.8300018310547,152.1199951171875,151.211669921875,11414600
2025-05-13,152.00999450683594,153.2899932861328,150.9600067138672,151.33999633789062,150.4363250732422,10160900
2025-05-14,151.92999267578125,153.27000427246094,150.42999267578125,152.97999572753906,152.0665283203125,6971200
2025-05-15,151.7100067138672,153.38999938964844,150.17999267578125,152.61000061035156,151.69874572753906,6941200
2025-05-16,152.8699951171875,153.05999755859375,151.3000030517578,152.5,151.5894012451172,6668000
2025-05-19,150.5500030517578,153.82000732421875,150.11000061035156,153.6999969482422,152.7822265625,7241100
2025-05-20,153.0399932861328,153.88999938964844,151.92999267578125,153.82000732421875,152.9015350341797,5269500
2025-05-21,153.5800018310547,156.1300048828125,150.8300018310547,151.30999755859375,150.40650939941406,9684500
2025-05-22,151.38999938964844,151.5800018310547,147.22000122070312,147.3699951171875,146.4900360107422,9539100
2025-05-23,143.4199981689453,146.49000549316406,141.77000427246094,145.3800048828125,144.5119171142578,8994600
2025-05-27,147.5500030517578,149.35000610351562,146.42999267578125,148.6300048828125,147.7425079345703,9788800
2025-05-28,148.82000732421875,149.49000549316406,147.36000061035156,147.60000610351562,146.7186737060547,7032300
2025-05-29,149.86000061035156,150.5,147.24000549316406,148.33999633789062,147.45423889160156,5980700
2025-05-30,148.0,148.02000427246094,143.47999572753906,145.1999969482422,144.33299255371094,13755600
2025-06-02,144.8000030517578,147.2100067138672,144.47999572753906,146.6300048828125,145.75445556640625,6419500
2025-06-03,146.7100067138672,149.77999877929688,145.50999450683594,148.94000244140625,148.0506591796875,6164100
2025-06-04,150.0,150.0500030517578,147.3800048828125,149.0500030517578,148.16000366210938,7143800
2025-06-05,148.8000030517578,150.0800018310547,147.0,147.55999755859375,147.55999755859375,5605500
2025-06-06,149.8000030517578,150.58999633789062,149.0500030517578,149.24000549316406,149.24000549316406,5794700
2025-06-09,151.80999755859375,156.1199951171875,151.1699981689453,155.41000366210938,155.41000366210938,10589400
2025-06-10,156.19000244140625,159.50999450683594,155.07000732421875,159.1300048828125,159.1300048828125,9068400
2025-06-11,160.0,162.13999938964844,157.6999969482422,159.47999572753906,159.47999572753906,8859900
2025-06-12,159.0,159.61000061035156,157.9499969482422,158.6999969482422,158.6999969482422,5689400
2025-06-13,156.33999633789062,157.1699981689453,154.44000244140625,154.72000122070312,154.72000122070312,8446400
2025-06-16,157.02999877929688,158.4499969482422,155.63999938964844,156.8699951171875,156.8699951171875,8686300
2025-06-17,156.64999389648438,157.5800018310547,154.38999938964844,154.4600067138672,154.4600067138672,7146900
2025-06-18,155.0,156.10000610351562,153.14999389648438,153.6300048828125,153.6300048828125,6708700
